DATE,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation
2013-10-30,49.0,16.0,150.0,12.0,0.0
2013-10-31,61.0,17.0,270.0,69.0,0.0
2013-11-01,66.0,17.0,210.0,14.0,0.0
2013-11-02,56.0,20.0,320.0,22.0,0.01
2013-11-03,41.0,17.0,340.0,10.0,0.0
2013-11-04,48.0,8.0,310.0,15.0,0.0
2013-11-05,54.0,15.0,300.0,15.0,0.0
2013-11-06,64.0,26.0,140.0,12.0,0.0
2013-11-07,64.0,39.0,230.0,37.0,0.0
2013-11-08,57.0,24.0,270.0,14.0,0.0
2013-11-09,65.0,18.0,100.0,9.0,0.0
2013-11-10,68.0,19.0,180.0,23.0,0.0
2013-11-11,72.0,20.0,170.0,22.0,0.0
2013-11-12,68.0,36.0,180.0,23.0,0.0
2013-11-13,65.0,26.0,60.0,12.0,0.0
2013-11-14,61.0,20.0,330.0,38.0,0.0
2013-11-15,44.0,17.0,10.0,14.0,0.0
2013-11-16,50.0,33.0,280.0,25.0,0.0
2013-11-17,54.0,17.0,260.0,13.0,0.0
2013-11-18,47.0,17.0,270.0,19.0,0.01
2013-11-19,48.0,38.0,190.0,12.0,0.18
2013-11-20,44.0,27.0,20.0,30.0,0.09
2013-11-21,39.0,20.0,10.0,30.0,0.0
2013-11-22,50.0,22.0,40.0,25.0,0.0
2013-11-23,55.0,16.0,60.0,22.0,0.0
2013-11-24,50.0,6.0,100.0,7.0,0.0
2013-11-25,59.0,22.0,60.0,12.0,0.0
2013-11-26,59.0,19.0,170.0,14.0,0.0
2013-11-27,59.0,19.0,180.0,15.0,0.0
2013-11-28,54.0,17.0,60.0,8.0,0.0
2013-11-29,56.0,13.0,130.0,8.0,0.0
2013-11-30,56.0,22.0,30.0,11.0,0.0
2013-12-01,55.0,22.0,260.0,14.0,0.0
2013-12-02,52.0,20.0,250.0,33.0,0.04
2013-12-03,33.0,12.0,20.0,37.0,0.0
2013-12-04,25.0,-1.0,10.0,19.0,0.0
2013-12-05,27.0,-10.0,300.0,8.0,0.0
2013-12-06,31.0,1.0,200.0,21.0,0.11
2013-12-07,21.0,-11.0,270.0,25.0,0.02
2013-12-08,10.0,-27.0,80.0,7.0,0.0
2013-12-09,19.0,-22.0,110.0,9.0,0.0
2013-12-10,21.0,-11.0,140.0,7.0,0.0
2013-12-11,39.0,-6.0,70.0,13.0,0.0
2013-12-12,43.0,1.0,60.0,13.0,0.0
2013-12-13,43.0,14.0,110.0,10.0,0.0
2013-12-14,47.0,9.0,130.0,20.0,0.0
2013-12-15,49.0,9.0,80.0,6.0,0.0
2013-12-16,51.0,10.0,70.0,10.0,0.0
2013-12-17,50.0,13.0,20.0,7.0,0.0
2013-12-18,43.0,11.0,280.0,16.0,0.0
2013-12-19,34.0,10.0,30.0,25.0,0.0
2013-12-20,33.0,4.0,130.0,9.0,0.0
2013-12-21,48.0,21.0,300.0,16.0,0.0
2013-12-22,50.0,20.0,120.0,9.0,0.0
2013-12-23,50.0,17.0,80.0,9.0,0.0
2013-12-24,48.0,16.0,290.0,10.0,0.0
2013-12-25,53.0,10.0,70.0,13.0,0.0
2013-12-26,55.0,10.0,160.0,9.0,0.0
2013-12-27,42.0,10.0,90.0,10.0,0.0
2013-12-28,49.0,8.0,360.0,16.0,0.0
2013-12-29,46.0,5.0,70.0,9.0,0.0
2013-12-30,52.0,9.0,290.0,12.0,0.0
2014-01-01,57.0,12.0,70.0,12.0,0.0
2014-01-02,54.0,13.0,330.0,8.0,0.0
2014-01-03,57.0,16.0,320.0,24.0,0.0
2014-01-04,41.0,8.0,40.0,20.0,0.0
2014-01-05,51.0,1.0,60.0,10.0,0.0
2014-01-06,54.0,13.0,60.0,14.0,0.01
2014-01-07,52.0,24.0,260.0,17.0,0.0
2014-01-08,48.0,23.0,220.0,19.0,0.0
2014-01-09,42.0,27.0,270.0,19.0,0.0
2014-01-10,45.0,17.0,20.0,8.0,0.0
2014-01-11,47.0,26.0,250.0,37.0,0.01
2014-01-12,41.0,17.0,270.0,12.0,0.0
2014-01-13,51.0,13.0,80.0,10.0,0.0
2014-01-14,53.0,8.0,160.0,9.0,0.0
2014-01-15,53.0,5.0,130.0,7.0,0.0
2014-01-16,58.0,5.0,160.0,6.0,0.0
2014-01-17,62.0,7.0,60.0,12.0,0.0
2014-01-18,63.0,9.0,70.0,11.0,0.0
2014-01-19,55.0,12.0,80.0,12.0,0.0
2014-01-20,61.0,5.0,70.0,12.0,0.0
2014-01-21,60.0,9.0,250.0,12.0,0.0
2014-01-22,55.0,7.0,20.0,17.0,0.0
2014-01-23,52.0,19.0,50.0,34.0,0.0
2014-01-24,58.0,17.0,180.0,28.0,0.0
2014-01-25,60.0,12.0,80.0,9.0,0.0
2014-01-26,62.0,11.0,80.0,8.0,0.0
2014-01-27,50.0,15.0,260.0,10.0,0.0
2014-01-28,53.0,34.0,260.0,13.0,0.02
2014-01-29,46.0,32.0,320.0,34.0,0.08
2014-01-30,42.0,25.0,310.0,14.0,0.0
2014-01-31,38.0,12.0,320.0,23.0,0.0
2014-02-01,43.0,5.0,250.0,20.0,0.0
2014-02-02,44.0,12.0,180.0,19.0,0.0
2014-02-03,38.0,17.0,310.0,24.0,0.0
2014-02-04,38.0,4.0,290.0,12.0,0.0
2014-02-05,42.0,6.0,260.0,18.0,0.0
2014-02-06,38.0,26.0,280.0,19.0,0.05
2014-02-07,41.0,31.0,230.0,31.0,0.02
2014-02-08,46.0,39.0,230.0,35.0,0.03
2014-02-09,46.0,36.0,200.0,28.0,0.46
2014-02-10,48.0,31.0,270.0,19.0,0.0
2014-02-11,49.0,26.0,240.0,24.0,0.0
2014-02-12,51.0,38.0,240.0,32.0,0.23
2014-02-13,51.0,38.0,260.0,27.0,0.15
2014-02-14,53.0,43.0,220.0,30.0,0.0
2014-02-15,62.0,39.0,190.0,59.0,0.11
2014-02-16,46.0,23.0,260.0,39.0,0.05
2014-02-17,50.0,23.0,230.0,26.0,0.0
2014-02-18,52.0,24.0,250.0,32.0,0.0
2014-02-19,37.0,23.0,310.0,30.0,0.14
2014-02-20,47.0,17.0,360.0,10.0,0.0
2014-02-21,51.0,22.0,240.0,9.0,0.0
2014-02-22,55.0,16.0,320.0,12.0,0.0
2014-02-23,60.0,17.0,210.0,20.0,0.0
2014-02-24,64.0,25.0,290.0,13.0,0.0
2014-02-25,67.0,22.0,160.0,24.0,0.0
2014-02-26,55.0,31.0,180.0,27.0,0.0
2014-02-27,49.0,30.0,180.0,25.0,0.05
2014-02-28,51.0,26.0,180.0,23.0,0.19
2014-03-01,50.0,35.0,310.0,23.0,0.07
2014-03-02,50.0,37.0,180.0,30.0,0.02
2014-03-03,50.0,35.0,180.0,29.0,0.34
2014-03-04,52.0,33.0,190.0,14.0,0.06
2014-03-05,54.0,35.0,170.0,34.0,0.04
2014-03-06,49.0,34.0,250.0,34.0,0.23
2014-03-07,53.0,28.0,90.0,28.0,0.0
2014-03-08,66.0,24.0,180.0,21.0,0.0
2014-03-09,54.0,43.0,180.0,28.0,0.01
2014-03-10,47.0,28.0,30.0,35.0,0.48
2014-03-11,49.0,20.0,70.0,31.0,0.0
2014-03-12,58.0,22.0,210.0,27.0,0.0
2014-03-13,62.0,18.0,200.0,18.0,0.0
2014-03-14,59.0,26.0,310.0,25.0,0.0
2014-03-15,68.0,19.0,180.0,17.0,0.0
2014-03-16,70.0,24.0,220.0,38.0,0.0
2014-03-17,52.0,29.0,250.0,46.0,0.0
2014-03-18,52.0,23.0,40.0,22.0,0.0
2014-03-19,61.0,16.0,320.0,21.0,0.0
2014-03-20,60.0,18.0,10.0,19.0,0.0
2014-03-21,59.0,17.0,330.0,27.0,0.0
2014-03-22,60.0,15.0,160.0,14.0,0.0
2014-03-23,64.0,16.0,300.0,19.0,0.0
2014-03-24,70.0,17.0,240.0,26.0,0.0
2014-03-25,51.0,22.0,270.0,35.0,0.06
2014-03-26,49.0,31.0,270.0,31.0,0.01
2014-03-27,47.0,27.0,280.0,36.0,0.09
2014-03-28,54.0,35.0,180.0,31.0,0.03
2014-03-29,44.0,33.0,180.0,27.0,0.64
2014-03-30,46.0,30.0,230.0,26.0,0.03
2014-03-31,44.0,27.0,210.0,34.0,0.05
2014-04-01,46.0,28.0,260.0,27.0,0.0
2014-04-02,51.0,28.0,270.0,19.0,0.0
2014-04-03,51.0,23.0,250.0,33.0,0.01
2014-04-04,47.0,26.0,190.0,19.0,0.09
2014-04-05,54.0,27.0,250.0,19.0,0.0
2014-04-06,63.0,33.0,330.0,21.0,0.0
2014-04-07,74.0,27.0,180.0,21.0,0.0
2014-04-08,74.0,30.0,260.0,26.0,0.0
2014-04-09,72.0,36.0,280.0,27.0,0.0
2014-04-10,73.0,32.0,280.0,19.0,0.0
2014-04-11,75.0,30.0,310.0,17.0,0.0
2014-04-12,74.0,35.0,300.0,36.0,0.0
2014-04-13,65.0,33.0,70.0,24.0,0.0
2014-04-14,73.0,22.0,270.0,20.0,0.0
2014-04-15,66.0,30.0,340.0,26.0,0.0
2014-04-16,67.0,34.0,320.0,20.0,0.0
2014-04-17,74.0,30.0,320.0,38.0,0.1
2014-04-18,67.0,34.0,310.0,18.0,0.0
2014-04-19,69.0,28.0,280.0,40.0,0.0
2014-04-20,70.0,26.0,330.0,15.0,0.0
2014-04-21,66.0,30.0,240.0,32.0,0.0
2014-04-22,52.0,33.0,320.0,34.0,0.03
2014-04-23,58.0,31.0,250.0,24.0,0.0
2014-04-24,59.0,35.0,240.0,36.0,0.16
2014-04-25,46.0,32.0,260.0,23.0,0.13
2014-04-26,51.0,30.0,250.0,26.0,0.0
2014-04-27,53.0,37.0,330.0,35.0,0.1
2014-04-28,60.0,28.0,220.0,16.0,0.0
2014-04-29,72.0,27.0,50.0,21.0,0.0
2014-04-30,78.0,30.0,140.0,25.0,0.0
2014-05-01,83.0,28.0,280.0,23.0,0.0
2014-05-02,80.0,34.0,270.0,28.0,0.0
2014-05-03,71.0,36.0,250.0,34.0,0.0
2014-05-04,64.0,45.0,280.0,36.0,0.03
2014-05-05,52.0,37.0,320.0,25.0,0.22
2014-05-06,60.0,32.0,310.0,30.0,0.0
2014-05-07,62.0,32.0,250.0,19.0,0.0
2014-05-08,57.0,35.0,260.0,28.0,0.03
2014-05-09,60.0,37.0,250.0,32.0,0.0
2014-05-10,54.0,25.0,340.0,37.0,0.03
2014-05-11,65.0,24.0,30.0,16.0,0.0
2014-05-12,72.0,28.0,80.0,17.0,0.0
2014-05-13,79.0,30.0,180.0,15.0,0.0
2014-05-14,84.0,34.0,160.0,13.0,0.0
2014-05-15,85.0,36.0,270.0,33.0,0.0
2014-05-16,80.0,39.0,260.0,36.0,0.0
2014-05-17,77.0,35.0,240.0,34.0,0.0
2014-05-18,64.0,40.0,250.0,33.0,0.05
2014-05-19,61.0,38.0,260.0,25.0,0.25
2014-05-20,70.0,40.0,340.0,33.0,0.0
2014-05-21,75.0,42.0,10.0,28.0,0.0
2014-05-22,80.0,38.0,40.0,21.0,0.0
2014-05-23,83.0,39.0,330.0,34.0,0.0
2014-05-24,80.0,40.0,300.0,23.0,0.0
2014-05-25,84.0,39.0,320.0,23.0,0.0
2014-05-26,80.0,40.0,260.0,23.0,0.0
2014-05-27,77.0,37.0,250.0,39.0,0.0
2014-05-28,62.0,37.0,330.0,25.0,0.0
2014-05-29,74.0,29.0,130.0,16.0,0.0
2014-05-30,79.0,39.0,260.0,28.0,0.0
2014-05-31,79.0,35.0,310.0,26.0,0.0
2014-06-01,84.0,35.0,60.0,19.0,0.0
2014-06-02,84.0,39.0,260.0,34.0,0.0
2014-06-03,81.0,41.0,330.0,27.0,0.0
2014-06-04,86.0,37.0,340.0,19.0,0.0
2014-06-05,88.0,38.0,350.0,24.0,0.0
2014-06-06,87.0,43.0,340.0,21.0,0.0
2014-06-07,87.0,45.0,300.0,28.0,0.0
2014-06-08,87.0,50.0,10.0,20.0,0.0
2014-06-09,92.0,44.0,310.0,29.0,0.0
2014-06-10,86.0,46.0,290.0,24.0,0.0
2014-06-11,89.0,43.0,250.0,30.0,0.0
2014-06-12,80.0,50.0,270.0,40.0,0.0
2014-06-13,67.0,37.0,310.0,31.0,0.0
2014-06-14,72.0,31.0,250.0,18.0,0.0
2014-06-15,76.0,48.0,310.0,25.0,0.0
2014-06-16,67.0,45.0,320.0,38.0,0.0
2014-06-17,64.0,40.0,310.0,27.0,0.0
2014-06-18,79.0,30.0,320.0,18.0,0.0
2014-06-19,86.0,38.0,260.0,28.0,0.0
2014-06-20,83.0,46.0,280.0,27.0,0.0
2014-06-21,86.0,39.0,260.0,30.0,0.0
2014-06-22,86.0,43.0,150.0,20.0,0.0
2014-06-23,89.0,45.0,320.0,36.0,0.0
2014-06-24,84.0,48.0,320.0,25.0,0.0
2014-06-25,79.0,50.0,270.0,27.0,0.21
2014-06-26,65.0,52.0,280.0,23.0,0.21
2014-06-27,76.0,53.0,250.0,29.0,0.0
2014-06-28,83.0,50.0,290.0,27.0,0.0
2014-06-29,87.0,43.0,290.0,20.0,0.0
2014-06-30,94.0,45.0,20.0,16.0,0.0
2014-07-01,101.0,47.0,250.0,28.0,0.0
2014-07-02,94.0,50.0,310.0,34.0,0.0
2014-07-03,94.0,49.0,260.0,28.0,0.0
2014-07-04,93.0,47.0,230.0,34.0,0.0
2014-07-05,94.0,44.0,260.0,27.0,0.0
2014-07-06,99.0,42.0,270.0,23.0,0.0
2014-07-07,102.0,51.0,350.0,14.0,0.0
2014-07-08,93.0,67.0,190.0,36.0,0.0
2014-07-09,92.0,62.0,190.0,27.0,0.35
2014-07-10,95.0,53.0,250.0,26.0,0.0
2014-07-11,85.0,62.0,350.0,17.0,0.01
2014-07-12,94.0,54.0,20.0,19.0,0.0
2014-07-13,102.0,53.0,280.0,36.0,0.0
2014-07-14,101.0,52.0,260.0,24.0,0.0
2014-07-15,101.0,56.0,260.0,25.0,0.0
2014-07-16,101.0,57.0,310.0,29.0,0.0
2014-07-17,96.0,68.0,260.0,24.0,0.0
2014-07-18,97.0,51.0,290.0,23.0,0.0
2014-07-19,97.0,52.0,320.0,23.0,0.0
2014-07-20,92.0,55.0,220.0,29.0,0.02
2014-07-21,80.0,51.0,240.0,35.0,0.03
2014-07-22,84.0,42.0,150.0,26.0,0.0
2014-07-23,82.0,44.0,260.0,35.0,0.0
2014-07-24,83.0,42.0,330.0,15.0,0.0
2014-07-25,90.0,42.0,330.0,19.0,0.0
2014-07-26,95.0,42.0,250.0,20.0,0.0
2014-07-27,97.0,50.0,270.0,27.0,0.0
2014-07-28,98.0,51.0,270.0,28.0,0.0
2014-07-29,93.0,58.0,170.0,28.0,0.0
2014-07-30,93.0,51.0,180.0,41.0,0.0
2014-07-31,95.0,50.0,270.0,22.0,0.0
2014-08-01,94.0,51.0,280.0,25.0,0.0
2014-08-02,96.0,46.0,10.0,27.0,0.0
2014-08-03,94.0,46.0,250.0,26.0,0.0
2014-08-04,89.0,59.0,70.0,25.0,0.08
2014-08-05,75.0,55.0,170.0,28.0,0.31
2014-08-06,84.0,52.0,190.0,21.0,0.0
2014-08-07,90.0,48.0,310.0,19.0,0.0
2014-08-08,92.0,48.0,130.0,29.0,0.0
2014-08-09,93.0,47.0,170.0,20.0,0.0
2014-08-10,91.0,56.0,280.0,38.0,0.0
2014-08-11,91.0,52.0,250.0,29.0,0.0
2014-08-12,84.0,47.0,190.0,50.0,0.04
2014-08-13,83.0,44.0,210.0,33.0,0.0
2014-08-14,81.0,40.0,220.0,29.0,0.0
2014-08-15,86.0,46.0,280.0,24.0,0.0
2014-08-16,91.0,45.0,270.0,24.0,0.0
2014-08-17,90.0,44.0,280.0,21.0,0.0
2014-08-18,91.0,46.0,210.0,19.0,0.0
2014-08-19,93.0,45.0,270.0,37.0,0.03
2014-08-20,87.0,50.0,270.0,27.0,0.0
2014-08-21,86.0,51.0,290.0,31.0,0.0
2014-08-22,81.0,47.0,320.0,32.0,0.0
2014-08-23,81.0,44.0,10.0,17.0,0.0
2014-08-24,85.0,41.0,260.0,21.0,0.0
2014-08-25,81.0,49.0,10.0,20.0,0.0
2014-08-26,86.0,41.0,310.0,17.0,0.0
2014-08-27,92.0,42.0,290.0,17.0,0.0
2014-08-28,91.0,49.0,280.0,30.0,0.0
2014-08-29,90.0,47.0,260.0,29.0,0.0
2014-08-30,80.0,44.0,340.0,29.0,0.0
2014-08-31,81.0,38.0,300.0,25.0,0.0
2014-09-01,86.0,37.0,270.0,15.0,0.0
2014-09-02,90.0,37.0,320.0,27.0,0.0
2014-09-03,80.0,41.0,350.0,21.0,0.0
2014-09-04,80.0,33.0,20.0,16.0,0.0
2014-09-05,86.0,37.0,30.0,16.0,0.0
2014-09-06,90.0,36.0,180.0,29.0,0.0
2014-09-07,88.0,36.0,280.0,24.0,0.0
2014-09-08,85.0,35.0,160.0,29.0,0.0
2014-09-09,84.0,38.0,290.0,27.0,0.0
2014-09-10,86.0,34.0,70.0,12.0,0.0
2014-09-11,86.0,37.0,40.0,17.0,0.0
2014-09-12,91.0,38.0,280.0,25.0,0.0
2014-09-13,87.0,39.0,280.0,24.0,0.0
2014-09-14,87.0,41.0,240.0,20.0,0.0
2014-09-15,88.0,41.0,190.0,39.0,0.0
2014-09-16,88.0,43.0,160.0,31.0,0.0
2014-09-17,88.0,50.0,220.0,49.0,0.0
2014-09-18,79.0,45.0,260.0,28.0,0.0
2014-09-19,85.0,36.0,10.0,17.0,0.0
2014-09-20,91.0,42.0,160.0,13.0,0.0
2014-09-21,83.0,57.0,270.0,26.0,0.07
2014-09-22,83.0,46.0,270.0,26.0,0.0
2014-09-23,80.0,48.0,180.0,26.0,0.0
2014-09-24,83.0,47.0,190.0,37.0,0.0
2014-09-25,62.0,45.0,150.0,34.0,0.2
2014-09-26,64.0,37.0,10.0,24.0,0.0
2014-09-27,56.0,46.0,340.0,24.0,0.0
2014-09-28,66.0,48.0,360.0,22.0,0.09
2014-09-29,73.0,46.0,300.0,22.0,0.0
2014-09-30,65.0,41.0,310.0,26.0,0.0
2014-10-01,67.0,31.0,20.0,16.0,0.0
2014-10-02,77.0,25.0,280.0,11.0,0.0
2014-10-03,84.0,29.0,120.0,14.0,0.0
2014-10-04,85.0,31.0,270.0,15.0,0.0
2014-10-05,85.0,32.0,130.0,10.0,0.0
2014-10-06,88.0,31.0,280.0,23.0,0.0
2014-10-07,86.0,31.0,270.0,21.0,0.0
2014-10-08,78.0,29.0,250.0,18.0,0.0
2014-10-09,76.0,31.0,330.0,16.0,0.0
2014-10-10,76.0,28.0,320.0,15.0,0.0
2014-10-11,74.0,38.0,320.0,29.0,0.0
2014-10-12,70.0,25.0,60.0,10.0,0.0
2014-10-13,83.0,29.0,200.0,36.0,0.0
2014-10-14,76.0,49.0,200.0,52.0,0.0
2014-10-15,55.0,38.0,260.0,45.0,0.15
2014-10-16,66.0,36.0,280.0,16.0,0.0
2014-10-17,61.0,33.0,220.0,16.0,0.0
2014-10-18,72.0,28.0,200.0,14.0,0.0
2014-10-19,75.0,27.0,170.0,29.0,0.0
2014-10-20,68.0,35.0,180.0,42.0,0.25
2014-10-21,54.0,35.0,160.0,12.0,0.03
2014-10-22,58.0,32.0,250.0,18.0,0.0
2014-10-23,55.0,46.0,190.0,22.0,0.21
2014-10-24,72.0,42.0,220.0,33.0,0.0
2014-10-25,61.0,42.0,210.0,46.0,0.41
2014-10-26,52.0,30.0,310.0,18.0,0.02
2014-10-27,57.0,27.0,150.0,12.0,0.0
2014-10-28,67.0,25.0,240.0,19.0,0.0
2014-10-29,72.0,36.0,150.0,18.0,0.0
2014-10-30,69.0,34.0,170.0,23.0,0.0
2014-10-31,60.0,41.0,190.0,30.0,0.38
2014-11-01,46.0,30.0,290.0,24.0,0.22
2014-11-02,48.0,29.0,260.0,12.0,0.0
2014-11-03,55.0,28.0,140.0,12.0,0.0
2014-11-04,55.0,34.0,160.0,15.0,0.0
2014-11-05,68.0,28.0,170.0,19.0,0.0
2014-11-06,70.0,36.0,160.0,30.0,0.0
2014-11-07,65.0,29.0,110.0,8.0,0.0
2014-11-08,72.0,29.0,100.0,8.0,0.0
2014-11-09,67.0,28.0,310.0,22.0,0.0
2014-11-10,53.0,22.0,360.0,13.0,0.0
2014-11-11,54.0,18.0,40.0,17.0,0.0
2014-11-12,50.0,32.0,280.0,13.0,0.0
2014-11-13,53.0,35.0,250.0,28.0,0.04
2014-11-14,52.0,41.0,230.0,32.0,0.01
2014-11-15,44.0,13.0,20.0,27.0,0.0
2014-11-16,45.0,8.0,160.0,16.0,0.0
2014-11-17,56.0,9.0,140.0,13.0,0.0
2014-11-18,57.0,15.0,180.0,20.0,0.0
2014-11-19,53.0,28.0,190.0,38.0,0.02
2014-11-20,47.0,31.0,180.0,23.0,0.06
2014-11-21,45.0,33.0,270.0,20.0,0.09
2014-11-22,48.0,30.0,300.0,39.0,0.21
2014-11-23,41.0,24.0,80.0,8.0,0.0
2014-11-24,51.0,20.0,60.0,7.0,0.0
2014-11-25,57.0,27.0,70.0,8.0,0.0
2014-11-26,48.0,22.0,280.0,10.0,0.0
2014-11-27,56.0,31.0,220.0,26.0,0.0
2014-11-28,51.0,24.0,270.0,32.0,0.0
2014-11-29,45.0,39.0,260.0,28.0,0.25
2014-11-30,39.0,31.0,10.0,14.0,0.03
2014-12-01,48.0,36.0,170.0,18.0,0.0
2014-12-02,44.0,31.0,180.0,22.0,0.04
2014-12-03,47.0,38.0,260.0,34.0,0.55
2014-12-04,53.0,33.0,180.0,21.0,0.0
2014-12-05,54.0,33.0,160.0,25.0,0.0
2014-12-06,52.0,30.0,160.0,28.0,0.09
2014-12-07,55.0,27.0,180.0,17.0,0.0
2014-12-08,52.0,38.0,180.0,21.0,0.14
2014-12-09,52.0,32.0,170.0,18.0,0.0
2014-12-10,55.0,32.0,180.0,41.0,0.05
2014-12-11,51.0,37.0,170.0,53.0,0.11
2014-12-12,41.0,33.0,260.0,22.0,0.41
2014-12-13,40.0,24.0,260.0,13.0,0.02
2014-12-14,37.0,21.0,180.0,22.0,0.03
2014-12-15,40.0,26.0,170.0,25.0,0.08
2014-12-16,45.0,33.0,180.0,27.0,0.0
2014-12-17,46.0,33.0,180.0,17.0,0.06
2014-12-18,44.0,33.0,170.0,18.0,0.01
2014-12-19,43.0,37.0,160.0,27.0,0.13
2014-12-20,44.0,37.0,190.0,16.0,0.24
2014-12-21,50.0,43.0,240.0,22.0,0.0
2014-12-22,54.0,41.0,300.0,21.0,0.0
2014-12-23,53.0,32.0,50.0,9.0,0.0
2014-12-24,47.0,29.0,270.0,45.0,0.11
2014-12-25,38.0,27.0,300.0,29.0,0.0
2014-12-26,38.0,19.0,30.0,23.0,0.0
2014-12-27,40.0,16.0,60.0,13.0,0.0
2014-12-28,44.0,26.0,330.0,27.0,0.0
2014-12-29,35.0,19.0,10.0,35.0,0.06
2014-12-30,27.0,13.0,360.0,32.0,0.0
2015-01-01,36.0,5.0,180.0,8.0,0.0
2015-01-02,41.0,9.0,80.0,9.0,0.0
2015-01-03,49.0,17.0,90.0,9.0,0.0
2015-01-04,49.0,27.0,80.0,9.0,0.0
2015-01-05,55.0,27.0,110.0,9.0,0.0
2015-01-06,63.0,26.0,150.0,12.0,0.0
2015-01-07,60.0,25.0,70.0,14.0,0.0
2015-01-08,57.0,21.0,70.0,10.0,0.0
2015-01-09,50.0,26.0,80.0,7.0,0.0
2015-01-10,52.0,33.0,90.0,9.0,0.0
2015-01-11,50.0,25.0,330.0,11.0,0.0
2015-01-12,43.0,32.0,70.0,9.0,0.05
2015-01-13,44.0,24.0,60.0,16.0,0.0
2015-01-14,50.0,18.0,160.0,20.0,0.0
2015-01-15,46.0,27.0,170.0,25.0,0.0
2015-01-16,47.0,31.0,180.0,26.0,0.02
2015-01-17,54.0,32.0,160.0,24.0,0.01
2015-01-18,53.0,34.0,250.0,26.0,0.03
2015-01-19,49.0,24.0,10.0,10.0,0.0
2015-01-20,49.0,19.0,,0.0,0.0
2015-01-21,50.0,16.0,140.0,16.0,0.0
2015-01-22,46.0,21.0,60.0,13.0,0.0
2015-01-23,56.0,20.0,70.0,10.0,0.0
2015-01-24,60.0,23.0,90.0,13.0,0.0
2015-01-25,68.0,25.0,160.0,12.0,0.0
2015-01-26,67.0,27.0,80.0,12.0,0.0
2015-01-27,50.0,30.0,270.0,24.0,0.0
2015-01-28,57.0,24.0,130.0,10.0,0.0
2015-01-29,57.0,21.0,20.0,11.0,0.0
2015-01-30,53.0,22.0,20.0,23.0,0.0
2015-01-31,53.0,15.0,150.0,12.0,0.0
2015-02-01,60.0,19.0,310.0,19.0,0.01
2015-02-02,52.0,35.0,250.0,16.0,0.28
2015-02-03,53.0,34.0,290.0,21.0,0.02
2015-02-04,53.0,30.0,170.0,20.0,0.0
2015-02-05,64.0,40.0,180.0,49.0,0.0
2015-02-06,58.0,40.0,180.0,68.0,0.36
2015-02-07,57.0,39.0,220.0,50.0,0.03
2015-02-08,55.0,36.0,160.0,35.0,0.06
2015-02-09,50.0,32.0,280.0,39.0,0.1
2015-02-10,51.0,23.0,240.0,8.0,0.0
2015-02-11,60.0,28.0,160.0,13.0,0.0
2015-02-12,64.0,29.0,60.0,8.0,0.0
2015-02-13,62.0,29.0,70.0,10.0,0.0
2015-02-14,64.0,31.0,360.0,14.0,0.0
2015-02-15,59.0,22.0,60.0,11.0,0.0
2015-02-16,61.0,20.0,30.0,12.0,0.0
2015-02-17,67.0,22.0,260.0,15.0,0.0
2015-02-18,67.0,24.0,350.0,12.0,0.0
2015-02-19,64.0,22.0,330.0,16.0,0.0
2015-02-20,55.0,19.0,10.0,13.0,0.0
2015-02-21,50.0,18.0,20.0,30.0,0.0
2015-02-22,43.0,27.0,60.0,32.0,0.0
2015-02-23,48.0,26.0,60.0,32.0,0.0
2015-02-24,60.0,12.0,320.0,14.0,0.0
2015-02-25,59.0,18.0,310.0,29.0,0.0
2015-02-26,52.0,26.0,30.0,22.0,0.05
2015-02-27,47.0,30.0,290.0,27.0,0.11
2015-02-28,40.0,30.0,10.0,31.0,0.0
2015-03-01,48.0,21.0,20.0,20.0,0.0
2015-03-02,49.0,22.0,290.0,24.0,0.0
2015-03-03,48.0,19.0,10.0,21.0,0.0
2015-03-04,56.0,12.0,130.0,9.0,0.0
2015-03-05,63.0,14.0,280.0,14.0,0.0
2015-03-06,68.0,17.0,130.0,11.0,0.0
2015-03-07,69.0,18.0,350.0,9.0,0.0
2015-03-08,70.0,19.0,340.0,21.0,0.0
2015-03-09,70.0,17.0,340.0,10.0,0.0
2015-03-10,68.0,20.0,170.0,22.0,0.0
2015-03-11,53.0,41.0,200.0,33.0,0.01
2015-03-12,63.0,27.0,90.0,12.0,0.0
2015-03-13,71.0,28.0,150.0,25.0,0.0
2015-03-14,66.0,44.0,190.0,24.0,0.0
2015-03-15,72.0,44.0,210.0,48.0,0.0
2015-03-16,61.0,42.0,290.0,22.0,0.01
2015-03-17,60.0,35.0,320.0,26.0,0.08
2015-03-18,63.0,21.0,360.0,16.0,0.0
2015-03-19,70.0,17.0,260.0,20.0,0.0
2015-03-20,64.0,23.0,280.0,23.0,0.0
2015-03-21,64.0,37.0,260.0,18.0,0.0
2015-03-22,61.0,33.0,300.0,31.0,0.24
2015-03-23,46.0,33.0,260.0,30.0,0.15
2015-03-24,50.0,35.0,280.0,23.0,0.04
2015-03-25,64.0,29.0,160.0,13.0,0.0
2015-03-26,75.0,29.0,170.0,17.0,0.0
2015-03-27,75.0,32.0,250.0,31.0,0.0
2015-03-28,64.0,31.0,310.0,23.0,0.0
2015-03-29,72.0,23.0,310.0,13.0,0.0
2015-03-30,77.0,28.0,260.0,31.0,0.0
